layer,level,sid,n,correct,accuracy,uplift,wilson_lower,p_value,q_value,selected
7,2,4,1342,718,0.5350223546944859,0.04655275301733702,0.5082744146613661,0.00029498425017593073,0.0012205079004413868,True
7,2,30,855,509,0.5953216374269006,0.10685203574975172,0.5620655577540377,1.5940199495318471e-10,1.1451566204596951e-09,True
7,2,32,963,612,0.6355140186915887,0.14704441701443988,0.604633184413873,1.225720810314858e-20,1.646456604739214e-19,True
7,2,57,3379,1774,0.5250073986386505,0.03653779696150167,0.5081506322035405,5.4031647186773785e-06,2.6857727551704423e-05,True
7,2,103,702,401,0.5712250712250713,0.0827554695479224,0.5343246140157486,5.741634828617419e-06,2.849113640042458e-05,True
7,2,105,581,362,0.6230636833046471,0.13459408162749825,0.5829701121593849,3.612155440619541e-11,2.6817236278944047e-10,True
7,2,108,594,336,0.5656565656565656,0.07718696397941677,0.525499001508743,8.843675237900867e-05,0.0003905280441446132,True
7,2,111,2413,1274,0.5279734769995856,0.039503875322436766,0.5080258399231002,3.5980535342497645e-05,0.00016493934296687808,True
7,2,126,177,104,0.5875706214689266,0.09910101979177771,0.5139379360721767,0.0050699301334059185,0.01768352442666219,True
7,2,136,1062,619,0.5828625235404896,0.09439292186334075,0.5529595826567265,2.719010515912914e-10,1.9354726761118045e-09,True
7,2,157,1322,778,0.5885022692889561,0.10003266761180724,0.5617554432083083,8.494302324528564e-14,7.690139533930561e-13,True
7,2,167,905,527,0.5823204419889503,0.09385084031180141,0.5499068209123491,6.716888896831166e-09,4.254029634659738e-08,True
7,2,186,310,177,0.5709677419354838,0.08249814025833496,0.5153336621497526,0.0021097095488101505,0.007781406356275498,True
7,2,190,293,188,0.6416382252559727,0.15316862357882383,0.5852238003510503,8.432703505392412e-08,4.960009719668694e-07,True
7,2,209,592,322,0.543918918918919,0.0554493172417701,0.5036422356829918,0.003725758299594721,0.013218660895859404,True
7,2,211,304,170,0.5592105263157895,0.07074092463864062,0.5030046864134226,0.007773541048586758,0.02638071274773038,True
7,2,236,127,76,0.5984251968503937,0.10995559517324488,0.5114872119987304,0.00824730075900543,0.02785754923041834,True
8,1,18,118,81,0.6864406779661016,0.19797107628895277,0.5979732456935727,1.0430576658469846e-05,5.037375483220889e-05,True
8,1,52,3310,1845,0.5574018126888217,0.06893221101167285,0.5404237522124112,9.372661116024735e-17,1.002527603817757e-15,True
8,1,69,331,187,0.5649546827794562,0.07648508110230728,0.5111022919043313,0.00306591565916603,0.011054137857267783,True
8,1,107,924,525,0.5681818181818182,0.07971221650466936,0.5360259798088528,5.61195253210505e-07,3.069567975893823e-06,True
8,1,198,5033,2563,0.509239022451818,0.02076942077466909,0.4954258181211218,0.0009255878782630281,0.003602557671729953,True
8,1,207,8125,4567,0.5620923076923077,0.0736227060151588,0.5512775089278372,5.130273367712222e-49,2.0578096508267913e-47,True
8,1,215,7288,4167,0.5717618002195389,0.08329219854239006,0.5603663003143411,8.490446465867963e-55,3.9549047408752705e-53,True
8,1,222,5200,2866,0.5511538461538461,0.06268424447669724,0.5376021767226536,3.7693437873331724e-22,5.640344485916167e-21,True
8,2,0,736,390,0.529891304347826,0.041421702670677185,0.4937708285513073,0.01289166776180825,0.04211667024445953,True
8,2,3,2319,1188,0.5122897800776197,0.02382017840047085,0.49194189416713247,0.009774881082133405,0.0325841525958761,True
8,2,4,1268,687,0.5417981072555205,0.0533285055783716,0.514288204727773,6.518280072001822e-05,0.0002914054620424344,True
8,2,15,277,154,0.555956678700361,0.06748707702321216,0.4970751928528267,0.014101772160875936,0.045605731243683875,True
8,2,30,1113,676,0.6073674752920036,0.11889787361485477,0.5783553755832359,4.964724116105021e-16,5.194972191054819e-15,True
8,2,32,1034,664,0.6421663442940039,0.153696742616855,0.6124708400819786,5.851890831155998e-24,9.76893683258874e-23,True
8,2,71,153,97,0.6339869281045751,0.14551732642742626,0.555243697198637,0.00019920881779537385,0.0008448092008708365,True
8,2,98,345,207,0.6,0.11153039832285111,0.5474769672662694,1.9326759212180914e-05,9.12020924914681e-05,True
8,2,103,1306,771,0.5903522205206738,0.10188261884352495,0.5634536773738601,4.299031246361676e-14,4.0179942522629517e-13,True
8,2,105,886,539,0.608352144469526,0.11988254279237714,0.5758090268316068,3.082109658308108e-13,2.633471211004088e-12,True
8,2,108,679,382,0.5625920471281296,0.07412244545098073,0.5250302534576935,5.7339729623912944e-05,0.0002579394690870103,True
8,2,111,1046,594,0.5678776290630975,0.0794080273859486,0.5376624853841363,1.1597652682338133e-07,6.68543332267316e-07,True
8,2,126,435,264,0.6068965517241379,0.11842695004698905,0.5602515476685552,4.101722887151783e-07,2.2649666726757838e-06,True
8,2,136,1087,640,0.5887764489420423,0.10030684726489342,0.5592616903306599,1.2076414390390599e-11,9.226636179748162e-11,True
8,2,157,604,324,0.5364238410596026,0.047954239382453745,0.49654915629493823,0.009829101618383773,0.0327032781957285,True
8,2,161,120,84,0.7,0.2115303983228511,0.6128469049643513,2.0970830206972238e-06,1.0892762165060399e-05,True
8,2,167,1228,701,0.5708469055374593,0.08237730386031045,0.5429846637491972,2.734325711029822e-09,1.770567859518862e-08,True
8,2,184,148,93,0.6283783783783784,0.13990877670122953,0.5481980168436767,0.00041735019219533813,0.0017048194555306033,True
8,2,186,403,238,0.5905707196029777,0.10210111792582882,0.5419253609074195,2.2909947252892607e-05,0.00010740897348434066,True
8,2,190,627,402,0.6411483253588517,0.15267872368170282,0.6028478092964121,6.645782356241046e-15,6.462296109368397e-14,True
8,2,208,1284,673,0.5241433021806854,0.03567370050353652,0.49679473110558664,0.005142502664735523,0.01791501531454305,True
8,2,211,469,255,0.5437100213219617,0.0552404196448128,0.498458041048217,0.009144410940632217,0.030636959160726035,True
8,2,236,405,229,0.5654320987654321,0.07696249708828323,0.5167628818700923,0.0010894239883516598,0.004200609450413342,True
9,1,18,414,235,0.5676328502415459,0.07916324856439699,0.5195051401695125,0.0007106524354938398,0.002799951205601923,True
9,1,47,5651,3042,0.538311803220669,0.04984220154352009,0.525291919969546,6.014563581015456e-16,6.248222885601667e-15,True
9,1,49,3351,1877,0.5601313040883319,0.07166170241118303,0.5432655086429102,3.514552324748792e-18,4.1093227181678186e-17,True
9,1,52,2361,1339,0.5671325709445151,0.07866296926736621,0.5470533692065911,2.230275520156301e-15,2.2442633108750512e-14,True
9,1,69,2799,1557,0.5562700964630225,0.06780049478587363,0.537799538192606,7.079687298208318e-14,6.449885462847199e-13,True
9,1,107,1602,875,0.5461922596754057,0.05772265799825688,0.5217306932452425,1.4186004349770372e-06,7.489795349567978e-06,True
9,1,135,1462,771,0.5273597811217511,0.03889017944460221,0.5017297112210554,0.0013602120672201502,0.005162013732104854,True
9,1,172,6159,3456,0.5611300535801267,0.07266045190297782,0.5487020622955637,6.104785286328196e-35,1.5198810264582613e-33,True
9,1,250,4777,2833,0.5930500314004605,0.10458042972331166,0.5790492638802949,3.2209121044814515e-53,1.453436587147255e-51,True
9,2,3,2150,1159,0.5390697674418604,0.05060016576471155,0.5179481651427643,8.394247217793007e-07,4.50605687081528e-06,True
9,2,4,1682,898,0.5338882282996433,0.04541862662249446,0.5099976730142024,8.050474909575365e-05,0.0003560455059548798,True
9,2,30,1261,756,0.5995241871530531,0.11105458547590424,0.572216131560012,6.6093156777846e-16,6.841470852129723e-15,True
9,2,32,1313,832,0.6336633663366337,0.1451937646594848,0.6072474263336413,4.8277449348886684e-27,9.172715376288469e-26,True
9,2,52,171,119,0.695906432748538,0.20743683107138916,0.6232775246608837,2.990828928084484e-08,1.8184239882753664e-07,True
9,2,55,182,111,0.6098901098901099,0.12142050821296108,0.537451744868179,0.0006459345203368906,0.0025659682183396698,True
9,2,98,289,173,0.5986159169550173,0.11014631527786839,0.5411645586041522,0.00010492414545865646,0.00045912262437060585,True
9,2,103,1191,707,0.5936188077246012,0.10514920604745231,0.5654664175766939,1.0438987633478657e-13,9.333683060522092e-13,True
9,2,105,867,527,0.6078431372549019,0.11937353557775304,0.5749365102425609,6.885414678068683e-13,5.7305699107384315e-12,True
9,2,108,499,274,0.5490981963927856,0.0606285947156367,0.5052297710954186,0.003679017740193225,0.013084979351820238,True
9,2,111,1277,714,0.5591229444009397,0.07065334272379081,0.5317543164402269,1.70931191493154e-07,9.698414165662647e-07,True
9,2,126,296,176,0.5945945945945946,0.10612499291744576,0.5377962295860164,0.00015119208495208473,0.0006488005071940872,True
9,2,136,919,559,0.6082698585418934,0.11980025686474455,0.5763214710467558,1.163601322475524e-13,1.033994036710558e-12,True
9,2,157,625,352,0.5632,0.07473039832285117,0.5240453554817993,9.731065515784284e-05,0.00042775216452945223,True
9,2,161,111,74,0.6666666666666666,0.17819706498951776,0.5746929345584374,0.00011148276471656602,0.0004848828682250643,True
9,2,167,578,311,0.5380622837370242,0.04959268205987538,0.49730025174004805,0.009163581179066032,0.03066561117629513,True
9,2,184,334,238,0.7125748502994012,0.22410524862225228,0.661838292755194,6.082956967233729e-17,6.555067060213063e-16,True
9,2,186,427,242,0.5667447306791569,0.078275129002008,0.5193547517982577,0.0006753394049420408,0.002668098770824369,True
9,2,190,755,480,0.6357615894039735,0.14729198772682467,0.6008284489208756,1.5595634546438286e-16,1.6558894327247708e-15,True
9,2,204,428,232,0.5420560747663551,0.05358647308920622,0.49468865953086344,0.014626207341181885,0.04719579731939056,True
9,2,209,763,420,0.5504587155963303,0.06198911391918144,0.5149962944729918,0.0003137343809345755,0.0012962301747339831,True
9,2,211,510,303,0.5941176470588235,0.10564804538167466,0.5509483903175991,9.435711555435836e-07,5.039528243114909e-06,True
9,2,254,470,274,0.5829787234042553,0.0945091217271064,0.5379047771584473,2.253472454524609e-05,0.00010582160079133448,True
10,1,18,1318,688,0.5220030349013657,0.03353343322421681,0.49501030902764964,0.0072664081116706,0.02477613533235501,True
10,1,20,2222,1387,0.6242124212421242,0.1357428195649753,0.6038760482984119,7.478805161924855e-40,2.159878930763898e-38,True
10,1,32,5102,2681,0.5254802038416307,0.037010602164481876,0.5117639469360472,1.0563158317148562e-08,6.574655435328673e-08,True
10,1,42,4041,2188,0.5414501361049245,0.05298053442777567,0.5260547279262205,9.092750812757537e-13,7.50281838492679e-12,True
10,1,78,1557,894,0.5741811175337187,0.08571151585656983,0.5494669560692547,3.2530831533931945e-12,2.5599193861034185e-11,True
10,1,85,4643,2664,0.5737669610165841,0.08529735933943522,0.5594868656343337,5.981794044123811e-35,1.5022105390808318e-33,True
10,1,107,880,490,0.5568181818181818,0.0683485801410329,0.523819898047126,2.4082191111587267e-05,0.00011272182808794817,True
10,1,110,3365,2005,0.5958395245170877,0.10736992283993879,0.5791585458146321,9.750669400242379e-39,2.7339740997961154e-37,True
10,1,135,2074,1085,0.5231436837029894,0.03467408202584049,0.5016248164452722,0.0006593522122933384,0.002608505738497481,True
10,1,166,4098,2220,0.541727672035139,0.053258070357990184,0.5264403284905012,4.673722775264327e-13,3.958273130487793e-12,True
10,1,169,288,160,0.5555555555555556,0.06708595387840671,0.4978090561601626,0.01298906136252579,0.042386903067767774,True
10,1,255,479,307,0.6409185803757829,0.152448978698634,0.5969917931734755,1.0414352446817132e-11,7.999109007023372e-11,True
10,2,0,695,383,0.5510791366906475,0.06260953501349859,0.5139200266474092,0.0004998260672589943,0.002021705437316492,True
10,2,3,1540,840,0.5454545454545454,0.056984943777396546,0.5205028372825169,2.9849380765503754e-06,1.5176938670911063e-05,True
10,2,4,1483,850,0.5731625084288604,0.08469290675171154,0.5478311091209896,1.8481937085668247e-11,1.382793634803365e-10,True
10,2,8,286,171,0.5979020979020979,0.10943249622494905,0.5401405257365418,0.00012493711790186407,0.0005409571161927788,True
10,2,30,910,554,0.6087912087912087,0.12032160711405987,0.576688920030478,1.207158690353296e-13,1.0694092937853739e-12,True
10,2,32,1149,753,0.6553524804177546,0.16688287874060576,0.6273954645522877,5.791000913280732e-31,1.2670008058753602e-29,True
10,2,52,233,163,0.6995708154506438,0.21110121377349494,0.6378573800722502,4.825437170437495e-11,3.5370209513257576e-10,True
10,2,55,231,133,0.5757575757575758,0.08728797408042693,0.5112947632068697,0.0046971381729483015,0.01646278524693531,True
10,2,57,1929,1006,0.5215137376879212,0.03304413601077233,0.49920066362915544,0.001618445134555349,0.006070220192981621,True
10,2,98,481,285,0.5925155925155925,0.10404599083844362,0.548038148888899,2.6527955239683253e-06,1.3632159205018725e-05,True
10,2,105,478,266,0.5564853556485355,0.06801575397138665,0.5116734169022643,0.0016091917814598498,0.006047138821409473,True
10,2,108,786,421,0.5356234096692112,0.04715380799206231,0.5006679984896839,0.004241802195641217,0.014975947116151387,True
10,2,111,805,439,0.5453416149068323,0.05687201322968344,0.510809225755367,0.0006355897059874946,0.002535335733276083,True
10,2,126,481,283,0.5883575883575883,0.09988798668043947,0.5438455708434676,6.28017101417716e-06,3.100364767340793e-05,True
10,2,136,872,481,0.551605504587156,0.06313590291000709,0.5184410967225627,9.440955532585e-05,0.0004156323106418518,True
10,2,157,363,202,0.5564738292011019,0.06800422752395302,0.5050397818422132,0.005373492946853276,0.018629829088250012,True
10,2,161,199,139,0.6984924623115578,0.21002286063440895,0.6314664809332795,1.4563560357710865e-09,9.668864899556087e-09,True
10,2,167,1022,571,0.5587084148727984,0.07023881319564956,0.5281019195883722,3.1681879467335844e-06,1.605215226345016e-05,True
10,2,179,186,107,0.5752688172043011,0.08679921552715225,0.5034134053254504,0.010678340075958777,0.035284949816211615,True
10,2,184,480,339,0.70625,0.21778039832285118,0.6639937326291219,1.9468567454563795e-22,2.9907033408925663e-21,True
10,2,186,403,242,0.6004962779156328,0.11202667623848389,0.5519431421669221,3.7400845214335577e-06,1.8850548163874546e-05,True
10,2,190,734,468,0.6376021798365122,0.14913257815936337,0.6021933116151662,1.766038030528252e-16,1.8682482901705465e-15,True
10,2,200,997,547,0.5486459378134403,0.06017633613629142,0.5176283223272954,6.862618480400187e-05,0.00030538123530655996,True
10,2,208,1071,581,0.5424836601307189,0.054014058453570046,0.5125476067594504,0.00019351071666062026,0.0008218513966409873,True
10,2,209,662,354,0.5347432024169184,0.04627360073976955,0.496655272997504,0.009127373654321824,0.03061539502169736,True
10,2,211,518,288,0.555984555984556,0.06751495430740712,0.5129402508098454,0.0011481055259621507,0.004415084898773224,True
10,2,254,468,280,0.5982905982905983,0.1098209966134494,0.5532476974411091,1.0597783177926477e-06,5.6469368667623e-06,True
11,1,17,279,186,0.6666666666666666,0.17819706498951776,0.6094176825754443,1.2712686357195774e-09,8.4986662499031e-09,True
11,1,18,732,388,0.5300546448087432,0.041585043131594335,0.49383555552381797,0.012807271427911144,0.041888335089249586,True
11,1,20,2186,1374,0.6285452881976212,0.14007568652047236,0.6080803709684425,1.1992253550930077e-41,3.724046048933985e-40,True
11,1,73,4122,2174,0.5274138767588549,0.038944275081706003,0.512154256333467,8.369108394330045e-08,4.932650008739831e-07,True
11,1,78,2347,1317,0.5611418832552194,0.07267228157807054,0.5409811719060573,2.633492153970278e-13,2.256832445301532e-12,True
11,1,110,1430,812,0.5678321678321678,0.07936256615501897,0.5420083875148306,6.007047001921389e-10,4.1207486321969054e-09,True
11,1,111,4442,2492,0.5610085547050878,0.07253895302793895,0.5463678738544958,1.2202504608839991e-24,2.1102295395407123e-23,True
11,1,145,182,122,0.6703296703296703,0.1818600686525214,0.5991292051472673,5.246476472218307e-07,2.8805749147845e-06,True
11,1,155,6136,3541,0.5770860495436767,0.08861644786652784,0.5646804184805023,7.761333541038913e-51,3.248511777756577e-49,True
11,1,246,4995,2621,0.5247247247247248,0.03625512304757589,0.5108617691719937,2.9409758842100567e-08,1.7918857286073089e-07,True
11,1,255,1482,856,0.5775978407557355,0.08912823907858664,0.5522806909313288,1.6721476016034346e-12,1.3641701337374913e-11,True
11,2,3,1321,723,0.5473126419379258,0.05884304026077697,0.5203716302651534,7.944649567537232e-06,3.882258536556265e-05,True
11,2,4,1508,834,0.553050397877984,0.06458079620083518,0.5278533013156848,1.8944837281435253e-07,1.0727978444859806e-06,True
11,2,8,244,148,0.6065573770491803,0.11808777537203147,0.544063403148285,0.00013357744291522575,0.0005775024777532514,True
11,2,30,740,423,0.5716216216216217,0.0831520199444728,0.5356879888552859,2.946879622459428e-06,1.5009855995878004e-05,True
11,2,32,1420,944,0.6647887323943662,0.17631913071721733,0.6398197602442228,2.499652894006941e-42,7.932964349331919e-41,True
11,2,41,659,350,0.5311077389984825,0.04263813732133365,0.4929361689471611,0.01513167467696123,0.04844820007435036,True
11,2,52,176,119,0.6761363636363636,0.18766676195921478,0.6038778796375377,3.580161436704929e-07,1.9845501399623485e-06,True
11,2,55,332,186,0.5602409638554217,0.07177136217827279,0.5064609670174166,0.0050550833683964775,0.017653060178874278,True
11,2,98,114,71,0.6228070175438597,0.13433741586671083,0.5312004830192322,0.0026499338683525346,0.009650704932915663,True
11,2,105,393,222,0.5648854961832062,0.07641589450605729,0.5154747170003485,0.001371336510097394,0.005197401366353377,True
11,2,108,713,401,0.5624123422159888,0.07394274053883992,0.5257597936778128,3.9676976657048364e-05,0.0001804521395048121,True
11,2,111,488,278,0.569672131147541,0.08120252947039214,0.5253667444197816,0.00018141573702406622,0.0007738975605989708,True
11,2,126,533,301,0.5647279549718575,0.07625835329470859,0.5223217649432474,0.00023094206643449306,0.0009708306955790624,True
11,2,136,663,359,0.5414781297134238,0.05300852803627493,0.5034189732887357,0.0033433088318280926,0.012009298390944691,True
11,2,161,240,161,0.6708333333333333,0.1823637316561844,0.6090988505109499,8.128249421033579e-09,5.1031270278141243e-08,True
11,2,167,684,378,0.5526315789473685,0.0641619772702196,0.5151776101306815,0.00041072389298467984,0.0016801283327758576,True
11,2,179,252,144,0.5714285714285714,0.08295896975142253,0.5097060068000753,0.00492749400151577,0.017249215365306117,True
11,2,182,491,267,0.5437881873727087,0.05531858569555986,0.49956142351085653,0.0077463871531394096,0.02631948952737249,True
11,2,184,509,351,0.6895874263261297,0.20111782464898081,0.648098887668772,2.1352747108310076e-20,2.828749249944931e-19,True
11,2,186,473,255,0.5391120507399577,0.05064244906280885,0.49405478821714566,0.015042795565068538,0.04827065954657549,True
11,2,190,639,417,0.6525821596244131,0.16411255794726426,0.6148505735686135,2.817763149510959e-17,3.082462112040776e-16,True
11,2,200,1227,679,0.5533822330888346,0.06491263141168574,0.5254413027543513,2.269004008890643e-06,1.1743518956408919e-05,True
11,2,211,458,278,0.6069868995633187,0.11851729788616988,0.5615427085177827,2.021718652434318e-07,1.1403756773887325e-06,True
11,2,254,448,246,0.5491071428571429,0.06063754117999404,0.5028072246647312,0.00564510733695728,0.0195246347175241,True
12,1,5,1784,1032,0.57847533632287,0.09000573464572109,0.5554161093898804,4.715998266103942e-15,4.632586051873532e-14,True
12,1,17,4740,2777,0.5858649789029536,0.09739537722580477,0.5717780897427247,5.1840743967544636e-46,1.8951401085856823e-44,True
12,1,40,3932,2041,0.5190742624618515,0.030604660784702642,0.5034460608186582,3.1371913478984324e-05,0.00014427083778233556,True
12,1,78,891,481,0.5398428731762065,0.05137327149905763,0.5070148691811911,0.0010880912277304526,0.004200609450413342,True
12,1,108,4705,2691,0.5719447396386822,0.08347513796153333,0.5577531958103854,5.056896997300924e-34,1.2069684734053777e-32,True
12,1,120,2102,1310,0.6232159847764034,0.13474638309925452,0.6022929221331428,3.5596125134614086e-37,9.607627045679017e-36,True
12,1,145,441,268,0.6077097505668935,0.1192401488897446,0.5613962400180834,2.865870349954051e-07,1.594727084906994e-06,True
12,1,175,2432,1435,0.5900493421052632,0.1015797404281143,0.5703750418818723,3.438784962680414e-25,6.246044636617003e-24,True
12,1,195,809,435,0.5377008652657602,0.04923126358861135,0.5032466264814945,0.002622936059881176,0.009576535197138858,True
12,1,199,4868,2577,0.5293755135579293,0.040905911880780466,0.5153361828625919,8.106600016795404e-10,5.5216652944587565e-09,True
12,1,206,197,115,0.583756345177665,0.09528674350051608,0.513961461283607,0.004484442511333948,0.015774750271294085,True
12,1,255,1391,788,0.5664989216391085,0.07802931996195966,0.5403082484924056,1.9110411142705323e-09,1.2571951567228468e-08,True
12,2,0,862,457,0.5301624129930395,0.04169281131589059,0.4967841709192045,0.007380587244223552,0.025135773539289644,True
12,2,3,1584,821,0.5183080808080808,0.029838479130931905,0.49368661733297275,0.008356629644717235,0.02819386263311142,True
12,2,4,1326,715,0.5392156862745098,0.05074608459736091,0.5123113289255589,9.765303174792651e-05,0.0004286047958784373,True
12,2,8,309,192,0.6213592233009708,0.13288962162382195,0.5660982617697959,1.6676209909472145e-06,8.709022462668274e-06,True
12,2,25,179,107,0.5977653631284916,0.10929576145134273,0.5246054715359529,0.0021068821314177482,0.0077809150838036535,True
12,2,30,1243,683,0.5494770716009654,0.061007469923816504,0.5217067531006035,7.246876160773944e-06,3.5593500599175424e-05,True
12,2,32,1490,987,0.6624161073825503,0.17394650570540143,0.6380141941693886,3.0990118774530124e-43,1.0170393525095794e-41,True
12,2,52,638,406,0.6363636363636364,0.14789403468648749,0.5983226183030728,2.6562529622246336e-14,2.51516673931303e-13,True
12,2,55,329,182,0.5531914893617021,0.06472188768455328,0.49916241622052837,0.010653347706453256,0.03528310570669381,True
12,2,56,108,69,0.6388888888888888,0.15041928721173997,0.5449705366692225,0.0011515863462006255,0.004422581606153466,True
12,2,98,385,213,0.5532467532467532,0.06477715156960434,0.5033024179037571,0.006152531075948892,0.02120347225219618,True
12,2,103,370,207,0.5594594594594594,0.07098985778231054,0.5085190810381273,0.003549676365689202,0.012671774220161204,True
12,2,105,561,318,0.5668449197860963,0.07837531810894743,0.5255232296095572,0.00010890503894353185,0.00047582110812242055,True
12,2,108,955,523,0.5476439790575917,0.05917437738044279,0.5159480592055481,0.0001231837030489372,0.0005341659675755715,True
12,2,111,597,321,0.5376884422110553,0.049218840533906405,0.4975801819842518,0.008636120927473376,0.029052023856248114,True
12,2,126,856,504,0.5887850467289719,0.10031544505182305,0.555496298490699,1.7739947869992535e-09,1.1723791635821155e-08,True
12,2,136,869,490,0.5638665132336018,0.07539691155645295,0.5306849525248617,4.11988902958429e-06,2.069259046511205e-05,True
12,2,161,324,218,0.6728395061728395,0.18436990449569063,0.6199859370532473,1.3385333401872139e-11,1.0172853385422826e-10,True
12,2,162,130,78,0.6,0.11153039832285111,0.5140824117718141,0.006862525684376464,0.02353797408132925,True
12,2,167,1022,541,0.5293542074363993,0.0408846057592504,0.4986993600449442,0.004484242201351079,0.015774750271294085,True
12,2,182,608,345,0.5674342105263158,0.07896460884916695,0.5277512260861047,5.1366958446362256e-05,0.0002317933999892097,True
12,2,184,1028,719,0.6994163424124513,0.21094674073530245,0.6706871210736716,9.704235815949675e-44,3.336408694816984e-42,True
12,2,186,404,232,0.5742574257425742,0.08578782406542534,0.5255643739215976,0.00031474160612072815,0.0012985339406809471,True
12,2,190,761,490,0.6438896189224704,0.15542001724532156,0.6092226026085797,2.3038503405783386e-18,2.704682838857822e-17,True
12,2,200,1160,644,0.5551724137931034,0.06670281211595458,0.5264388777752071,2.3590932440434452e-06,1.218794506046059e-05,True
12,2,204,558,301,0.5394265232974911,0.05095692162034221,0.4979401671944255,0.00864002808094447,0.029052023856248114,True
12,2,211,548,316,0.5766423357664233,0.08817273408927445,0.5348808030063749,1.924751044133423e-05,9.097677603039814e-05,True
12,2,254,569,305,0.5360281195079086,0.04755851783075976,0.4949464807603896,0.012485499769020227,0.04088222600105489,True
13,1,5,2358,1362,0.5776081424936387,0.08913854081648981,0.5575607871806018,3.1700524312648696e-19,3.862916211600398e-18,True
13,1,26,2274,1334,0.5866314863676341,0.0981618846904852,0.566261848673928,3.7963431826153087e-22,5.651463459480934e-21,True
13,1,98,5569,3252,0.5839468486263243,0.09547724694917542,0.5709475247114956,9.83903533331903e-53,4.371559083480824e-51,True
13,1,120,2197,1329,0.6049157942649067,0.11644619258775785,0.5843072217979192,1.945525478657281e-29,4.101224512673159e-28,True
13,1,137,740,492,0.6648648648648648,0.17639526318771598,0.630079865683133,1.277272400222339e-22,2.015717317946511e-21,True
13,1,145,679,409,0.6023564064801178,0.11388680480296892,0.5650672717646098,1.2749285827612442e-09,8.503449762158136e-09,True
13,1,175,1640,1005,0.6128048780487805,0.12433527637163161,0.5889918841087997,4.836913087096867e-25,8.622842589836884e-24,True
13,1,195,1114,592,0.5314183123877917,0.04294871071064282,0.5020567064246697,0.0020293791942328702,0.007504285675985312,True
13,1,206,391,236,0.6035805626598465,0.11511096098269763,0.5543130997380522,2.895606798244876e-06,1.4774756949348413e-05,True
13,1,213,1425,824,0.5782456140350877,0.0897760123579388,0.55242789053378,3.1725315573705978e-12,2.5102112705989826e-11,True
13,1,225,4671,2451,0.5247270391779062,0.03625743750075733,0.5103910608217535,8.86553736483812e-08,5.193442578022817e-07,True
13,1,251,3117,1666,0.5344882900224575,0.04601868834530859,0.5169451177887053,5.4874881256560554e-08,3.2879389433391464e-07,True
13,1,253,556,302,0.5431654676258992,0.054695865948750366,0.5016044240441575,0.005326782847813489,0.01849008276981413,True
13,2,0,726,390,0.5371900826446281,0.04872048096747922,0.5008189200956855,0.0045225004915527625,0.015889271800005326,True
13,2,3,1585,861,0.543217665615142,0.054748063937993086,0.5186190809587112,5.058978888360865e-06,2.5233732348162657e-05,True
13,2,4,1215,666,0.5481481481481482,0.059678546470999294,0.5200557846741581,1.388709954056716e-05,6.662116856006305e-05,True
13,2,15,107,64,0.5981308411214953,0.10966123944434641,0.5033928464055272,0.014675147504436537,0.04719579731939056,True
13,2,30,1089,670,0.6152433425160698,0.12677374083892096,0.5859888324537659,1.2254864416859082e-17,1.3879234680740796e-16,True
13,2,32,1482,996,0.6720647773279352,0.18359517565078637,0.6477448297071371,8.872173011749265e-48,3.41637808772425e-46,True
13,2,52,808,496,0.6138613861386139,0.12539178446146498,0.5798273362424596,3.40637973350386e-13,2.9019541800469465e-12,True
13,2,56,112,69,0.6160714285714286,0.12760182689427974,0.5235731054057492,0.004429713905297897,0.015620285419414317,True
13,2,105,429,256,0.5967365967365967,0.10826699505944787,0.5496556559753589,3.939043150657731e-06,1.9818739754528795e-05,True
13,2,108,1045,587,0.5617224880382775,0.07325288636112864,0.5314668596110639,9.440390510821212e-07,5.039528243114909e-06,True
13,2,126,917,536,0.5845147219193021,0.09604512024215323,0.5523300033860831,2.3948184417360493e-09,1.5683074058353085e-08,True
13,2,136,511,291,0.5694716242661448,0.08100202258899597,0.526178437490249,0.00013489180897044992,0.0005814440959800885,True
13,2,161,336,229,0.6815476190476191,0.1930780173704702,0.6299206312922916,5.429155488212362e-13,4.557965421499215e-12,True
13,2,167,990,527,0.5323232323232323,0.04385363064608344,0.5011768740190025,0.002897806495608489,0.010500458167273923,True
13,2,179,368,204,0.5543478260869565,0.06587822440980767,0.5032628824193764,0.006439421993737247,0.022165733871171836,True
13,2,182,458,267,0.5829694323144105,0.09449983063726158,0.5373046703606961,2.8457991619039975e-05,0.00013170942274965937,True
13,2,184,1366,969,0.7093704245973645,0.22090082292021568,0.6847309542231707,1.7095854936687224e-63,9.143116492065315e-62,True
13,2,186,349,193,0.5530085959885387,0.06453899431138982,0.5005504304733827,0.008932627375235242,0.029997009139162072,True
13,2,190,915,582,0.6360655737704918,0.1475959720933429,0.6043816194293772,8.195592222232442e-20,1.0335751239217158e-18,True
13,2,198,168,112,0.6666666666666666,0.17819706498951776,0.592359135417129,2.2600383665410694e-06,1.1718116342137539e-05,True
13,2,200,922,492,0.5336225596529284,0.045152957975779506,0.5013480957873522,0.003089533024813031,0.01112540071778059,True
13,2,211,688,399,0.5799418604651163,0.09147225878796744,0.5427163085983295,7.743111433983719e-07,4.172034668161377e-06,True
14,1,5,135,82,0.6074074074074074,0.11893780573025853,0.5231529127692573,0.003585903568672094,0.01276953083393959,True
